loyalty_number,segment_id,segment_name,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
642485,3,Dormant Members,1.0,19,31920.0,5,2,2,9
642738,3,Dormant Members,0.0,12,23457.0,5,5,2,12
642784,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
642808,1,Frequent Redeemers,1.0,28,46524.0,5,2,4,11
642901,1,Frequent Redeemers,0.0,39,52008.0,5,3,4,12
642976,1,Frequent Redeemers,0.0,32,51891.0,5,4,4,13
643026,1,Frequent Redeemers,1.0,31,52362.0,5,4,4,13
643059,4,Seasonal Travelers,0.0,54,89470.0,5,1,1,7
643099,2,High Value Loyalists,3.0,4,3212.0,4,5,5,14
643117,3,Dormant Members,1.0,28,45342.0,5,2,4,11
643225,1,Frequent Redeemers,2.0,38,54450.0,4,3,3,10
643300,1,Frequent Redeemers,0.0,38,58482.0,5,3,3,11
643362,0,At Risk Premium,13.0,18,24423.0,4,2,2,8
643364,3,Dormant Members,1.0,26,35562.0,5,2,2,9
643476,1,Frequent Redeemers,1.0,39,60490.5,5,3,3,11
643480,3,Dormant Members,0.0,27,34892.0,5,2,2,9
643507,3,Dormant Members,2.0,28,37022.0,4,2,2,8
643605,1,Frequent Redeemers,0.0,41,42707.0,5,3,2,10
643643,2,High Value Loyalists,3.0,4,8432.0,4,5,5,14
643669,1,Frequent Redeemers,1.0,36,56542.0,5,4,3,12
643705,3,Dormant Members,1.0,28,41708.0,5,2,2,9
643854,1,Frequent Redeemers,0.0,36,58225.0,5,4,3,12
643912,1,Frequent Redeemers,1.0,43,57119.0,5,3,3,11
644014,1,Frequent Redeemers,0.0,32,42404.0,5,4,2,11
644017,1,Frequent Redeemers,0.0,33,46892.0,5,4,4,13
644163,1,Frequent Redeemers,0.0,35,56244.0,5,4,3,12
644251,4,Seasonal Travelers,0.0,45,59778.0,5,1,3,9
644265,1,Frequent Redeemers,0.0,42,48414.0,5,3,4,12
644374,3,Dormant Members,0.0,32,35592.0,5,4,2,11
644390,4,Seasonal Travelers,0.0,46,72735.0,5,1,1,7
644417,0,At Risk Premium,14.0,22,35107.0,4,2,2,8
644434,1,Frequent Redeemers,0.0,41,55128.0,5,3,3,11
644551,4,Seasonal Travelers,0.0,51,78258.0,5,1,1,7
644630,1,Frequent Redeemers,0.0,34,51994.0,5,4,4,13
644652,4,Seasonal Travelers,0.0,58,74048.0,5,1,1,7
644769,4,Seasonal Travelers,2.0,48,78156.0,4,1,1,6
644786,1,Frequent Redeemers,0.0,34,56394.0,5,4,3,12
644865,1,Frequent Redeemers,0.0,32,55705.0,5,4,3,12
644893,0,At Risk Premium,11.0,22,34913.0,4,2,2,8
644938,1,Frequent Redeemers,0.0,39,59885.0,5,3,3,11
644945,4,Seasonal Travelers,1.0,41,71627.0,5,3,1,9
645057,1,Frequent Redeemers,2.0,34,57520.0,4,4,3,11
645072,1,Frequent Redeemers,0.0,34,52872.0,5,4,4,13
645078,2,High Value Loyalists,0.0,3,4350.0,5,5,5,15
645081,1,Frequent Redeemers,1.0,32,46192.0,5,4,4,13
645114,3,Dormant Members,0.0,13,23001.0,5,5,2,12
645145,1,Frequent Redeemers,1.0,30,46739.0,5,4,4,13
645147,1,Frequent Redeemers,0.0,39,53822.0,5,3,4,12
645244,1,Frequent Redeemers,0.0,36,43065.0,5,4,4,13
645265,1,Frequent Redeemers,0.0,32,45483.0,5,4,4,13
645280,4,Seasonal Travelers,2.0,43,62923.0,4,3,3,10
645333,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
645450,3,Dormant Members,0.0,25,42476.0,5,2,2,9
645508,4,Seasonal Travelers,4.0,43,72212.0,4,3,1,8
645566,3,Dormant Members,3.0,29,39708.0,4,2,2,8
645600,1,Frequent Redeemers,0.0,35,51718.0,5,4,4,13
645635,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
645653,4,Seasonal Travelers,1.0,60,92295.0,5,1,1,7
645688,3,Dormant Members,1.0,21,29712.0,5,2,2,9
645712,4,Seasonal Travelers,1.0,45,71147.0,5,1,1,7
645742,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
645895,4,Seasonal Travelers,0.0,44,60699.0,5,1,3,9
645919,1,Frequent Redeemers,0.0,30,63972.0,5,4,3,12
645927,3,Dormant Members,0.0,21,36492.0,5,2,2,9
645986,1,Frequent Redeemers,1.0,38,62899.0,5,3,3,11
646022,4,Seasonal Travelers,0.0,43,66069.0,5,3,1,9
646023,2,High Value Loyalists,0.0,4,8388.0,5,5,5,15
646038,1,Frequent Redeemers,1.0,36,60237.0,5,4,3,12
646137,3,Dormant Members,0.0,27,42035.0,5,2,2,9
646168,1,Frequent Redeemers,1.0,35,50221.0,5,4,4,13
646178,1,Frequent Redeemers,0.0,41,56860.0,5,3,3,11
646187,3,Dormant Members,0.0,21,31062.0,5,2,2,9
646189,1,Frequent Redeemers,2.0,32,55217.0,4,4,3,11
646198,3,Dormant Members,8.0,12,19381.0,4,5,5,14
646225,3,Dormant Members,2.0,33,35308.0,4,4,2,10
646262,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
646277,1,Frequent Redeemers,0.0,37,57587.0,5,3,3,11
646289,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
646359,1,Frequent Redeemers,1.0,42,61474.0,5,3,3,11
646399,3,Dormant Members,1.0,29,41841.0,5,2,2,9
646502,3,Dormant Members,0.0,23,32661.0,5,2,2,9
646519,1,Frequent Redeemers,1.0,34,44979.0,5,4,4,13
646756,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
646935,1,Frequent Redeemers,1.0,29,46559.0,5,2,4,11
647005,0,At Risk Premium,12.0,6,8468.0,4,5,5,14
647041,4,Seasonal Travelers,0.0,45,68545.0,5,1,1,7
647133,3,Dormant Members,0.0,26,41805.0,5,2,2,9
647214,4,Seasonal Travelers,0.0,44,61106.0,5,1,3,9
647393,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
647491,4,Seasonal Travelers,0.0,46,70130.0,5,1,1,7
647658,3,Dormant Members,4.0,20,30240.0,4,2,2,8
647672,1,Frequent Redeemers,0.0,31,43946.0,5,4,4,13
647684,1,Frequent Redeemers,1.0,36,56108.0,5,4,3,12
647726,4,Seasonal Travelers,0.0,49,81994.0,5,1,1,7
647791,3,Dormant Members,1.0,22,24447.0,5,2,2,9
647894,1,Frequent Redeemers,0.0,27,46374.0,5,2,4,11
647933,2,High Value Loyalists,0.0,1,1789.0,5,5,5,15
647956,3,Dormant Members,1.0,15,17156.0,5,2,5,12
648043,1,Frequent Redeemers,4.0,41,64258.0,4,3,3,10
648077,1,Frequent Redeemers,0.0,39,65414.0,5,3,1,9
648231,2,High Value Loyalists,1.0,7,15811.0,5,5,5,15
648286,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
648365,1,Frequent Redeemers,0.0,44,57653.0,5,1,3,9
648380,1,Frequent Redeemers,0.0,32,44040.0,5,4,4,13
648432,3,Dormant Members,0.0,28,35064.0,5,2,2,9
648455,4,Seasonal Travelers,0.0,46,72849.0,5,1,1,7
648533,1,Frequent Redeemers,1.0,31,52538.0,5,4,4,13
648575,4,Seasonal Travelers,0.0,50,76527.0,5,1,1,7
648586,1,Frequent Redeemers,0.0,40,53117.0,5,3,4,12
648596,3,Dormant Members,0.0,26,39659.0,5,2,2,9
648648,3,Dormant Members,0.0,26,35022.0,5,2,2,9
648653,1,Frequent Redeemers,0.0,30,46064.0,5,4,4,13
648924,3,Dormant Members,5.0,23,31490.0,4,2,2,8
649052,3,Dormant Members,0.0,29,42436.0,5,2,2,9
649054,1,Frequent Redeemers,0.0,37,65617.0,5,3,1,9
649089,4,Seasonal Travelers,1.0,40,65256.0,5,3,1,9
649104,4,Seasonal Travelers,0.0,44,64481.0,5,1,3,9
649194,1,Frequent Redeemers,1.0,36,54919.0,5,4,3,12
649321,1,Frequent Redeemers,0.0,40,53245.0,5,3,4,12
649404,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
649422,1,Frequent Redeemers,0.0,34,53751.0,5,4,4,13
649442,3,Dormant Members,0.0,29,35142.0,5,2,2,9
649487,0,At Risk Premium,11.0,16,22561.0,4,2,2,8
649656,1,Frequent Redeemers,1.0,39,53914.0,5,3,4,12
649680,3,Dormant Members,1.0,22,38792.0,5,2,2,9
649770,3,Dormant Members,0.0,19,31232.0,5,2,2,9
649802,3,Dormant Members,0.0,26,36858.0,5,2,2,9
649855,1,Frequent Redeemers,0.0,35,60371.0,5,4,3,12
649918,2,High Value Loyalists,0.0,5,10133.0,5,5,5,15
649961,1,Frequent Redeemers,0.0,41,55964.0,5,3,3,11
649972,0,At Risk Premium,10.0,15,25493.0,4,2,2,8
649994,4,Seasonal Travelers,0.0,54,80895.0,5,1,1,7
650290,0,At Risk Premium,13.0,16,25524.0,4,2,2,8
650358,1,Frequent Redeemers,2.0,33,47129.0,4,4,4,12
650366,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
650377,1,Frequent Redeemers,3.0,33,52949.0,4,4,4,12
650420,1,Frequent Redeemers,2.0,41,61735.0,4,3,3,10
650445,4,Seasonal Travelers,0.0,69,82188.0,5,1,1,7
650466,4,Seasonal Travelers,0.0,60,105652.0,5,1,1,7
650486,1,Frequent Redeemers,0.0,36,54560.0,5,4,3,12
650529,1,Frequent Redeemers,2.0,38,66376.0,4,3,1,8
650553,4,Seasonal Travelers,0.0,42,75153.0,5,3,1,9
650621,3,Dormant Members,2.0,31,39460.0,4,4,2,10
650657,4,Seasonal Travelers,0.0,41,64797.0,5,3,1,9
650704,1,Frequent Redeemers,0.0,35,46027.0,5,4,4,13
650721,3,Dormant Members,0.0,20,27947.0,5,2,2,9
650801,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
650870,1,Frequent Redeemers,0.0,41,53119.0,5,3,4,12
650957,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
651006,1,Frequent Redeemers,0.0,28,44845.0,5,2,4,11
651020,1,Frequent Redeemers,0.0,38,62813.0,5,3,3,11
651054,2,High Value Loyalists,2.0,7,11831.0,4,5,5,14
651097,1,Frequent Redeemers,0.0,43,59052.0,5,3,3,11
651210,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
651250,3,Dormant Members,0.0,27,42296.0,5,2,2,9
651277,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
651281,1,Frequent Redeemers,0.0,37,54031.0,5,3,3,11
651377,4,Seasonal Travelers,0.0,54,74120.0,5,1,1,7
651469,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
651605,4,Seasonal Travelers,0.0,55,95718.0,5,1,1,7
651622,1,Frequent Redeemers,1.0,38,46625.0,5,3,4,12
651631,1,Frequent Redeemers,0.0,37,52769.0,5,3,4,12
651645,1,Frequent Redeemers,1.0,30,50022.0,5,4,4,13
651694,4,Seasonal Travelers,0.0,54,82200.0,5,1,1,7
651740,4,Seasonal Travelers,0.0,45,64240.0,5,1,3,9
651835,1,Frequent Redeemers,4.0,32,46542.0,4,4,4,12
651959,1,Frequent Redeemers,1.0,33,43228.0,5,4,4,13
652034,1,Frequent Redeemers,0.0,38,50643.0,5,3,4,12
652047,1,Frequent Redeemers,2.0,40,46814.0,4,3,4,11
652194,4,Seasonal Travelers,0.0,42,66520.0,5,3,1,9
652212,1,Frequent Redeemers,0.0,35,53797.0,5,4,4,13
652291,1,Frequent Redeemers,0.0,38,54402.0,5,3,3,11
652300,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
652357,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
652370,1,Frequent Redeemers,1.0,36,50958.0,5,4,4,13
652374,1,Frequent Redeemers,1.0,29,47497.0,5,2,4,11
652394,1,Frequent Redeemers,1.0,41,61730.0,5,3,3,11
652431,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
652498,1,Frequent Redeemers,0.0,36,58304.0,5,4,3,12
652499,2,High Value Loyalists,0.0,9,15654.0,5,5,5,15
652501,4,Seasonal Travelers,0.0,48,58187.0,5,1,3,9
652518,4,Seasonal Travelers,1.0,39,67138.0,5,3,1,9
652614,3,Dormant Members,0.0,26,36717.0,5,2,2,9
652627,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
652636,2,High Value Loyalists,0.0,5,7408.0,5,5,5,15
652642,3,Dormant Members,0.0,23,37931.0,5,2,2,9
652741,1,Frequent Redeemers,1.0,34,55062.0,5,4,3,12
652756,2,High Value Loyalists,1.0,10,15515.0,5,5,5,15
652781,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
652790,3,Dormant Members,1.0,25,29964.0,5,2,2,9
652809,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
652816,4,Seasonal Travelers,0.0,43,68318.0,5,3,1,9
652852,1,Frequent Redeemers,0.0,29,51745.0,5,2,4,11
652862,4,Seasonal Travelers,0.0,41,63960.0,5,3,3,11
653015,3,Dormant Members,1.0,25,39933.0,5,2,2,9
653070,4,Seasonal Travelers,0.0,42,65326.0,5,3,1,9
653081,4,Seasonal Travelers,0.0,50,68902.0,5,1,1,7
653191,3,Dormant Members,1.0,28,30846.0,5,2,2,9
653259,1,Frequent Redeemers,0.0,37,51428.0,5,3,4,12
653304,3,Dormant Members,2.0,17,36966.0,4,2,2,8
653324,3,Dormant Members,1.0,13,24455.0,5,5,2,12
653337,4,Seasonal Travelers,0.0,48,72988.0,5,1,1,7
653340,1,Frequent Redeemers,0.0,36,56165.0,5,4,3,12
653354,3,Dormant Members,0.0,21,26809.0,5,2,2,9
653400,1,Frequent Redeemers,5.0,38,58367.0,4,3,3,10
653441,1,Frequent Redeemers,0.0,33,44488.0,5,4,4,13
653539,1,Frequent Redeemers,2.0,37,56751.0,4,3,3,10
653542,4,Seasonal Travelers,2.0,45,60423.0,4,1,3,8
653572,1,Frequent Redeemers,1.0,36,52885.0,5,4,4,13
653636,1,Frequent Redeemers,0.0,35,56656.0,5,4,3,12
653637,1,Frequent Redeemers,0.0,39,48108.0,5,3,4,12
653698,4,Seasonal Travelers,0.0,56,93204.0,5,1,1,7
653851,3,Dormant Members,0.0,19,29030.0,5,2,2,9
653890,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
653973,3,Dormant Members,1.0,26,37076.0,5,2,2,9
654073,1,Frequent Redeemers,0.0,41,55948.0,5,3,3,11
654086,4,Seasonal Travelers,0.0,42,62195.0,5,3,3,11
654122,4,Seasonal Travelers,0.0,41,67389.0,5,3,1,9
654187,1,Frequent Redeemers,0.0,39,54984.0,5,3,3,11
654225,3,Dormant Members,7.0,18,24229.0,4,2,2,8
654249,2,High Value Loyalists,0.0,5,11121.0,5,5,5,15
654288,1,Frequent Redeemers,1.0,37,59111.0,5,3,3,11
654389,4,Seasonal Travelers,0.0,42,83742.0,5,3,1,9
654433,3,Dormant Members,8.0,18,32277.0,4,2,2,8
654540,1,Frequent Redeemers,2.0,38,61380.0,4,3,3,10
654578,1,Frequent Redeemers,0.0,40,62919.0,5,3,3,11
654748,0,At Risk Premium,12.0,12,16433.0,4,5,5,14
654751,4,Seasonal Travelers,0.0,45,68320.0,5,1,1,7
654817,1,Frequent Redeemers,0.0,36,56000.0,5,4,3,12
654890,1,Frequent Redeemers,0.0,37,56185.0,5,3,3,11
654919,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
654941,1,Frequent Redeemers,0.0,38,54304.0,5,3,3,11
654983,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
655016,0,At Risk Premium,18.0,13,18562.0,4,5,5,14
655039,2,High Value Loyalists,0.0,4,4409.0,5,5,5,15
655044,3,Dormant Members,0.0,25,41364.0,5,2,2,9
655082,4,Seasonal Travelers,0.0,45,74472.0,5,1,1,7
655085,3,Dormant Members,0.0,18,26558.0,5,2,2,9
655263,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
655325,1,Frequent Redeemers,0.0,36,59444.0,5,4,3,12
655453,1,Frequent Redeemers,0.0,30,49722.0,5,4,4,13
655473,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
655480,1,Frequent Redeemers,0.0,37,52114.0,5,3,4,12
655614,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
655715,4,Seasonal Travelers,1.0,48,82406.0,5,1,1,7
655721,4,Seasonal Travelers,0.0,40,67275.0,5,3,1,9
655743,4,Seasonal Travelers,0.0,43,70808.0,5,3,1,9
655892,1,Frequent Redeemers,0.0,34,61112.0,5,4,3,12
655957,4,Seasonal Travelers,2.0,42,64103.0,4,3,3,10
655995,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
656027,1,Frequent Redeemers,0.0,35,60634.5,5,4,3,12
656036,0,At Risk Premium,17.0,12,17224.0,4,5,5,14
656288,1,Frequent Redeemers,0.0,41,49729.0,5,3,4,12
656360,4,Seasonal Travelers,0.0,44,75177.0,5,1,1,7
656415,1,Frequent Redeemers,1.0,46,53835.0,5,1,4,10
656454,2,High Value Loyalists,0.0,2,3860.0,5,5,5,15
656487,4,Seasonal Travelers,0.0,46,72162.0,5,1,1,7
656572,3,Dormant Members,0.0,31,36065.0,5,4,2,11
656639,1,Frequent Redeemers,2.0,41,60121.0,4,3,3,10
656650,1,Frequent Redeemers,1.0,43,51481.0,5,3,4,12
656858,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
656942,1,Frequent Redeemers,1.0,34,48280.0,5,4,4,13
656958,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
656993,2,High Value Loyalists,1.0,2,3426.0,5,5,5,15
657116,4,Seasonal Travelers,1.0,49,69990.0,5,1,1,7
657118,4,Seasonal Travelers,2.0,52,78004.0,4,1,1,6
657339,4,Seasonal Travelers,2.0,43,69860.0,4,3,1,8
657492,4,Seasonal Travelers,1.0,47,71520.0,5,1,1,7
657668,1,Frequent Redeemers,1.0,35,55039.0,5,4,3,12
657730,0,At Risk Premium,16.0,20,27931.0,4,2,2,8
657748,1,Frequent Redeemers,1.0,34,43609.0,5,4,4,13
657777,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
657842,4,Seasonal Travelers,0.0,48,85932.0,5,1,1,7
657865,1,Frequent Redeemers,0.0,38,53814.0,5,3,4,12
657946,1,Frequent Redeemers,0.0,28,56724.0,5,2,3,10
657980,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
658076,2,High Value Loyalists,0.0,9,12196.0,5,5,5,15
658175,3,Dormant Members,0.0,29,36344.0,5,2,2,9
658257,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
658310,3,Dormant Members,3.0,24,39631.0,4,2,2,8
658330,1,Frequent Redeemers,0.0,30,48042.0,5,4,4,13
658407,0,At Risk Premium,10.0,28,45811.0,4,2,4,10
658546,1,Frequent Redeemers,1.0,31,55052.0,5,4,3,12
658726,0,At Risk Premium,19.0,8,9426.0,4,5,5,14
658861,4,Seasonal Travelers,0.0,49,80765.0,5,1,1,7
658996,3,Dormant Members,1.0,29,34382.0,5,2,2,9
659011,1,Frequent Redeemers,3.0,35,58222.0,4,4,3,11
659112,1,Frequent Redeemers,1.0,35,42212.0,5,4,2,11
659147,4,Seasonal Travelers,1.0,50,75446.0,5,1,1,7
659205,4,Seasonal Travelers,1.0,45,64017.0,5,1,3,9
659251,1,Frequent Redeemers,1.0,36,40720.0,5,4,2,11
659400,1,Frequent Redeemers,0.0,43,55313.0,5,3,3,11
659419,1,Frequent Redeemers,0.0,35,58734.0,5,4,3,12
659454,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
659481,3,Dormant Members,0.0,22,30109.0,5,2,2,9
659536,4,Seasonal Travelers,2.0,46,57444.0,4,1,3,8
659607,4,Seasonal Travelers,0.0,52,64730.0,5,1,3,9
659637,4,Seasonal Travelers,0.0,46,60704.0,5,1,3,9
659731,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
659767,3,Dormant Members,2.0,26,45093.0,4,2,4,10
659781,1,Frequent Redeemers,0.0,36,36230.0,5,4,2,11
659792,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
659882,3,Dormant Members,8.0,26,36261.0,4,2,2,8
659967,4,Seasonal Travelers,1.0,39,70154.0,5,3,1,9
660030,4,Seasonal Travelers,0.0,53,61744.0,5,1,3,9
660047,1,Frequent Redeemers,1.0,35,58044.0,5,4,3,12
660098,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
660119,4,Seasonal Travelers,1.0,48,69490.0,5,1,1,7
660178,4,Seasonal Travelers,0.0,44,61744.0,5,1,3,9
660197,1,Frequent Redeemers,1.0,36,59276.0,5,4,3,12
660294,1,Frequent Redeemers,3.0,35,50988.0,4,4,4,12
660349,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
660376,3,Dormant Members,1.0,29,41394.0,5,2,2,9
660395,4,Seasonal Travelers,0.0,49,77040.0,5,1,1,7
660436,1,Frequent Redeemers,0.0,42,54311.0,5,3,3,11
660457,3,Dormant Members,1.0,24,40940.0,5,2,2,9
660554,3,Dormant Members,0.0,17,25161.0,5,2,2,9
660684,1,Frequent Redeemers,3.0,31,48381.0,4,4,4,12
660768,1,Frequent Redeemers,1.0,38,51949.0,5,3,4,12
660922,1,Frequent Redeemers,0.0,39,56416.0,5,3,3,11
660958,1,Frequent Redeemers,0.0,37,53139.0,5,3,4,12
661035,3,Dormant Members,0.0,17,26518.0,5,2,2,9
661050,1,Frequent Redeemers,1.0,40,61613.0,5,3,3,11
661054,1,Frequent Redeemers,1.0,36,51372.0,5,4,4,13
661069,0,At Risk Premium,15.0,17,21629.0,4,2,2,8
661088,1,Frequent Redeemers,0.0,35,50012.0,5,4,4,13
661118,4,Seasonal Travelers,0.0,44,61036.0,5,1,3,9
661150,4,Seasonal Travelers,1.0,47,76374.0,5,1,1,7
661193,1,Frequent Redeemers,0.0,37,45459.0,5,3,4,12
661274,1,Frequent Redeemers,1.0,39,63267.0,5,3,3,11
661321,1,Frequent Redeemers,0.0,41,49945.0,5,3,4,12
661411,1,Frequent Redeemers,0.0,34,40469.0,5,4,2,11
661442,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
661451,1,Frequent Redeemers,1.0,35,50246.0,5,4,4,13
661469,1,Frequent Redeemers,0.0,37,50993.0,5,3,4,12
661487,1,Frequent Redeemers,1.0,35,50260.0,5,4,4,13
661502,4,Seasonal Travelers,0.0,54,79392.0,5,1,1,7
661546,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
661587,3,Dormant Members,0.0,15,20234.0,5,2,2,9
661708,3,Dormant Members,0.0,23,37955.0,5,2,2,9
661744,1,Frequent Redeemers,0.0,37,47717.0,5,3,4,12
662022,4,Seasonal Travelers,0.0,49,54371.0,5,1,3,9
662045,4,Seasonal Travelers,0.0,40,65991.0,5,3,1,9
662164,3,Dormant Members,0.0,24,36765.0,5,2,2,9
662166,1,Frequent Redeemers,2.0,31,47071.0,4,4,4,12
662209,1,Frequent Redeemers,0.0,36,50927.0,5,4,4,13
662268,1,Frequent Redeemers,0.0,36,53685.0,5,4,4,13
662272,3,Dormant Members,2.0,20,29043.0,4,2,2,8
662380,1,Frequent Redeemers,3.0,37,60552.0,4,3,3,10
662392,0,At Risk Premium,23.0,2,1448.0,4,5,5,14
662406,1,Frequent Redeemers,2.0,41,60470.0,4,3,3,10
662489,0,At Risk Premium,21.0,4,8626.0,4,5,5,14
662521,4,Seasonal Travelers,0.0,41,68247.0,5,3,1,9
662594,3,Dormant Members,1.0,30,37834.0,5,4,2,11
662665,1,Frequent Redeemers,2.0,37,39711.0,4,3,2,9
662723,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
662750,4,Seasonal Travelers,0.0,49,67504.0,5,1,1,7
662848,4,Seasonal Travelers,0.0,45,58533.0,5,1,3,9
662880,4,Seasonal Travelers,1.0,45,61292.0,5,1,3,9
662934,1,Frequent Redeemers,1.0,32,51594.0,5,4,4,13
662936,1,Frequent Redeemers,0.0,31,41483.0,5,4,2,11
662973,1,Frequent Redeemers,0.0,32,48927.0,5,4,4,13
663062,3,Dormant Members,0.0,25,33740.0,5,2,2,9
663067,4,Seasonal Travelers,0.0,46,59004.0,5,1,3,9
663072,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
663098,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
663133,4,Seasonal Travelers,1.0,42,67223.0,5,3,1,9
663150,1,Frequent Redeemers,0.0,43,58780.0,5,3,3,11
663213,4,Seasonal Travelers,0.0,44,72738.0,5,1,1,7
663270,3,Dormant Members,1.0,30,39068.0,5,4,2,11
663343,1,Frequent Redeemers,0.0,37,59407.0,5,3,3,11
663382,1,Frequent Redeemers,0.0,29,50614.0,5,2,4,11
663402,1,Frequent Redeemers,0.0,34,58784.0,5,4,3,12
663416,4,Seasonal Travelers,0.0,46,58404.0,5,1,3,9
663422,3,Dormant Members,2.0,27,43954.0,4,2,4,10
663513,4,Seasonal Travelers,1.0,49,62975.0,5,1,3,9
663514,4,Seasonal Travelers,0.0,47,70789.0,5,1,1,7
663521,4,Seasonal Travelers,0.0,44,62469.0,5,1,3,9
663573,4,Seasonal Travelers,0.0,51,84337.5,5,1,1,7
663641,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
663659,1,Frequent Redeemers,0.0,32,49690.5,5,4,4,13
663719,3,Dormant Members,1.0,34,35357.0,5,4,2,11
663746,2,High Value Loyalists,1.0,10,11204.0,5,5,5,15
663757,3,Dormant Members,6.0,23,41609.0,4,2,2,8
663897,2,High Value Loyalists,2.0,3,6156.0,4,5,5,14
663918,1,Frequent Redeemers,0.0,43,53323.0,5,3,4,12
663975,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
664008,3,Dormant Members,0.0,19,21022.0,5,2,2,9
664034,3,Dormant Members,9.0,25,37510.0,4,2,2,8
664052,4,Seasonal Travelers,0.0,52,73280.0,5,1,1,7
664054,4,Seasonal Travelers,0.0,53,76538.0,5,1,1,7
664062,3,Dormant Members,0.0,26,40306.0,5,2,2,9
664084,4,Seasonal Travelers,0.0,47,57381.0,5,1,3,9
664112,1,Frequent Redeemers,1.0,26,50287.0,5,2,4,11
664183,2,High Value Loyalists,0.0,1,1612.0,5,5,5,15
664277,1,Frequent Redeemers,1.0,39,53701.0,5,3,4,12
664379,1,Frequent Redeemers,0.0,29,44029.0,5,2,4,11
664493,1,Frequent Redeemers,1.0,31,48466.0,5,4,4,13
664666,1,Frequent Redeemers,0.0,33,48374.0,5,4,4,13
664684,4,Seasonal Travelers,0.0,48,77244.0,5,1,1,7
664705,1,Frequent Redeemers,0.0,40,54260.0,5,3,3,11
664737,1,Frequent Redeemers,1.0,40,54187.0,5,3,3,11
664759,3,Dormant Members,2.0,15,25362.0,4,2,2,8
664771,1,Frequent Redeemers,0.0,32,49914.0,5,4,4,13
664799,3,Dormant Members,2.0,32,37132.0,4,4,2,10
664856,3,Dormant Members,0.0,27,37604.0,5,2,2,9
665024,3,Dormant Members,0.0,29,41575.0,5,2,2,9
665031,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
665100,3,Dormant Members,4.0,29,40975.0,4,2,2,8
665373,0,At Risk Premium,19.0,10,15528.0,4,5,5,14
665374,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
665403,4,Seasonal Travelers,0.0,54,78771.0,5,1,1,7
665454,2,High Value Loyalists,0.0,5,8708.0,5,5,5,15
665467,1,Frequent Redeemers,0.0,35,46049.0,5,4,4,13
665533,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
665548,4,Seasonal Travelers,2.0,43,68189.0,4,3,1,8
665645,2,High Value Loyalists,0.0,3,4413.0,5,5,5,15
665646,3,Dormant Members,0.0,25,34096.0,5,2,2,9
665679,3,Dormant Members,1.0,24,43833.0,5,2,4,11
665701,1,Frequent Redeemers,2.0,30,48341.0,4,4,4,12
665763,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
665773,2,High Value Loyalists,2.0,3,3368.0,4,5,5,14
